Linux 6.16.0-1002-asahi-arm (onosendai) 	03/20/2026 	_aarch64_	(10 CPU)

10:28:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:24 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:24 AM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:24 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:24 AM    8    0.50    0.00    0.50   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:24 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:26 AM  all    0.65    0.00    0.30   19.70    0.00    0.00    0.00    0.00    0.00   79.35
10:29:26 AM    0    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:26 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:26 AM    2    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:26 AM    3    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:26 AM    4    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:26 AM    5    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:26 AM    6    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:26 AM    7    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.51
10:29:26 AM    8    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:26 AM    9    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50

10:29:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:28 AM  all    0.15    0.00    0.10   19.94    0.00    0.00    0.00    0.00    0.00   79.81
10:29:28 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:28 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:28 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:28 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:28 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:28 AM    5    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:28 AM    6    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:28 AM    7    0.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
10:29:28 AM    8    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:28 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:30 AM  all    0.65    0.00    0.10   19.88    0.00    0.00    0.00    0.00    0.00   79.37
10:29:30 AM    0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:30 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:29:30 AM    2    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:30 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:30 AM    4    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:30 AM    5    1.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:29:30 AM    6    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:30 AM    7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:30 AM    8    0.50    0.00    0.50   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:30 AM    9    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50

10:29:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:32 AM  all    0.25    0.00    0.15   19.85    0.00    0.00    0.00    0.00    0.00   79.75
10:29:32 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:32 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:32 AM    2    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:32 AM    3    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:32 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:32 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:32 AM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:32 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:32 AM    8    0.50    0.00    0.50   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:32 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.01

10:29:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:34 AM  all    0.10    0.00    0.10   19.98    0.00    0.00    0.00    0.00    0.00   79.82
10:29:34 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:34 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:34 AM    2    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:34 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:34 AM    4    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:34 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:34 AM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:34 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:34 AM    8    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:34 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:36 AM  all    0.25    0.00    0.20   19.91    0.00    0.00    0.00    0.00    0.00   79.64
10:29:36 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:36 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:36 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:36 AM    3    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:36 AM    4    1.51    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:29:36 AM    5    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:36 AM    6    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:36 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:36 AM    8    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:36 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:38 AM  all    0.25    0.00    0.15   19.93    0.00    0.00    0.00    0.00    0.00   79.67
10:29:38 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:38 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:38 AM    2    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:29:38 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:38 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:38 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:38 AM    6    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:38 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:38 AM    8    0.50    0.00    0.50   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:38 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:40 AM  all    0.55    0.00    0.15   19.84    0.00    0.00    0.00    0.00    0.00   79.46
10:29:40 AM    0    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:29:40 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:29:40 AM    2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:40 AM    3    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:40 AM    4    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:40 AM    5    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:40 AM    6    0.50    0.00    0.50   98.99    0.00    0.00    0.00    0.00    0.00    0.00
10:29:40 AM    7    0.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
10:29:40 AM    8    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:40 AM    9    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50

10:29:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:42 AM  all    0.30    0.00    0.20   19.89    0.00    0.00    0.00    0.00    0.00   79.61
10:29:42 AM    0    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:42 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:42 AM    2    1.49    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.01
10:29:42 AM    3    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:42 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:42 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:42 AM    6    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:42 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:42 AM    8    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:42 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:44 AM  all    0.55    0.00    0.35   19.85    0.00    0.05    0.00    0.00    0.00   79.20
10:29:44 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:44 AM    1    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.51
10:29:44 AM    2    2.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:29:44 AM    3    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
10:29:44 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:44 AM    5    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:44 AM    6    0.50    0.00    0.50   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:44 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:44 AM    8    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:44 AM    9    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00

10:29:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:46 AM  all    0.15    0.00    0.15   19.94    0.00    0.00    0.00    0.00    0.00   79.76
10:29:46 AM    0    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:46 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:46 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:46 AM    3    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:46 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:46 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:46 AM    6    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:46 AM    7    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:46 AM    8    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:46 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:48 AM  all    0.25    0.00    0.05   19.91    0.00    0.00    0.00    0.00    0.00   79.79
10:29:48 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:48 AM    1    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:48 AM    2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:48 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:48 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:48 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:48 AM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:48 AM    7    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:48 AM    8    0.50    0.00    0.50   99.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:48 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:50 AM  all    0.40    0.00    0.05   19.97    0.00    0.00    0.00    0.00    0.00   79.58
10:29:50 AM    0    2.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:29:50 AM    1    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:29:50 AM    2    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:50 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:50 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:50 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:50 AM    6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:50 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:50 AM    8    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:29:50 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

10:29:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:52 AM  all    1.90    0.00    0.60   17.90    0.00    0.00    0.00    0.00    0.00   79.60
10:29:52 AM    0    2.01    0.00    1.01    2.51    0.00    0.00    0.00    0.00    0.00   94.47
10:29:52 AM    1    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:29:52 AM    2    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:29:52 AM    3    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:29:52 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:52 AM    5    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:52 AM    6    1.49    0.00    0.50   47.76    0.00    0.00    0.00    0.00    0.00   50.25
10:29:52 AM    7    4.00    0.00    0.50    6.00    0.00    0.00    0.00    0.00    0.00   89.50
10:29:52 AM    8    4.52    0.00    1.01   92.46    0.00    0.00    0.00    0.00    0.00    2.01
10:29:52 AM    9    2.99    0.00    1.00   30.35    0.00    0.00    0.00    0.00    0.00   65.67

10:29:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:54 AM  all    0.60    0.00    0.20   19.61    0.00    0.00    0.00    0.00    0.00   79.59
10:29:54 AM    0    0.50    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   93.50
10:29:54 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:54 AM    2    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:54 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:54 AM    4    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:54 AM    5    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:54 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:54 AM    7    2.01    0.00    0.50   80.40    0.00    0.00    0.00    0.00    0.00   17.09
10:29:54 AM    8    1.51    0.00    0.50   92.46    0.00    0.00    0.00    0.00    0.00    5.53
10:29:54 AM    9    0.50    0.00    0.00   17.59    0.00    0.00    0.00    0.00    0.00   81.91

10:29:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:56 AM  all    0.40    0.00    0.25   19.81    0.00    0.00    0.00    0.00    0.00   79.54
10:29:56 AM    0    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:56 AM    1    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:29:56 AM    2    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:56 AM    3    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:56 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:56 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:56 AM    6    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:29:56 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:56 AM    8    1.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    0.00
10:29:56 AM    9    0.50    0.00    0.00   99.50    0.00    0.00    0.00    0.00    0.00    0.00

10:29:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:58 AM  all    0.10    0.00    0.10   19.97    0.00    0.00    0.00    0.00    0.00   79.83
10:29:58 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:58 AM    1    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:58 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:58 AM    3    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:29:58 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:29:58 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
